Station,Date,Time,A340,As-Tot,COL-True,Cd-Tot,Chl-a,Cr-Tot,DOC,EC,ENTCOCC,FECALCOLI,Hg-Tot,NH3N,NO2N,NO3N,Ni-Tot,O2-Dis,O2-Dis-Sat,Pb-Tot,TDS,TEMP,TEMP-Air,TKN,TN,TOC,TON,TP,TRANS,TRP,TSS,TURB,pH,Station Identifier,Latitude,Longitude
MEX05567,2015-03-30,,0.032,0.01,5.0,3.0,0.0005,0.005,5.067,,1.0,1.0,0.5,0.098634,0.021,0.02,0.001,13.32,150.0,0.005,,27.7,29.2,4.115,4.156,11.641,4.016366,0.0696,0.6,0.060879,10.0,7.0,8.6,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05567,2015-05-14,,0.096,0.01,5.0,3.0,0.0005,0.005,11.394,,94.0,1.0,0.5,0.141132,0.021,0.028251,0.001,8.83,150.0,0.005,,24.9,25.0,1.474302,1.523553,18.896,1.33317,0.390546,0.2,0.025747,62.33,4.4,8.9,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05567,2015-06-22,,0.151,0.01,13.0,3.0,0.0005,0.005,0.5,170000.0,30.0,1.0,0.5,0.063377,0.021,0.02362,0.001,,,0.005,136000.0,35.9,37.0,1.1567,1.20132,0.5,1.093323,0.1114,0.3,0.040551,73.33,2.5,8.5,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05567,2015-07-28,,0.147,0.01,8.0,3.0,0.0005,0.005,0.5,132900.0,1.0,1.0,0.5,0.121461,0.021,0.02,0.001,7.35,117.5,0.005,106320.0,34.4,35.0,4.301283,4.342283,0.5,4.179822,0.279787,0.4,0.007,10.0,3.1,8.6,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05567,2016-04-15,,0.03391,0.01,5.0,3.0,0.003069,0.005,0.5,63500.0,20.0,41.0,0.5,0.164551,0.021,0.031293,0.001,8.2,103.3,0.005,50800.0,28.7,28.0,1.756365,1.808658,0.5,1.591814,0.075495,0.3,0.075495,49.5,2.6,8.7,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05567,2016-05-15,,0.16314,0.01,10.0,3.0,0.046452,0.0058,0.5,,20.0,20.0,0.5,0.223169,0.021,0.045762,0.001,,,0.005,,30.4,33.0,1.992348,2.05911,0.5,1.769179,0.079292,0.3,0.079292,17.5,2.5,8.8,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05567,2016-07-08,,0.17236,0.01,10.0,3.0,0.0005,0.005,0.5,196600.0,20.0,1.0,0.5,0.167676,0.021,0.02,0.001,15.2,150.0,0.005,157280.0,37.2,37.0,4.01199,4.05299,0.97,3.844314,0.352796,0.7,0.352796,78.0,4.9,8.6,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05567,2016-10-07,,0.09042,0.01,10.0,3.0,0.0005,0.005,0.5,87720.0,10.0,1515.0,0.5,0.151884,0.021,0.024428,0.001,3.8,70.6,0.005,70176.0,30.3,30.0,3.163501,3.208929,0.5,3.011617,0.074646,0.3,0.020877,32.0,2.5,8.4,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05567,2017-03-16,,0.155,0.01,13.0,3.0,0.0005,0.005,0.5,140000.0,31.0,1.0,0.5,0.06597,0.021,0.02448,0.001,4.2,54.2,0.005,112000.0,29.1,30.0,2.48314,2.52862,0.5,2.41717,0.2562,0.3,0.2562,45.5,3.2,8.1,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05567,2017-05-18,,0.1428,0.01,15.0,3.0,0.0005,0.005,0.5,178600.0,1.0,1.0,0.5,0.17,0.021,0.07437,0.001,,,0.005,142880.0,31.2,30.0,1.67954,1.77491,0.5,1.50954,0.5601,0.3,0.5601,57.0,3.2,8.2,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05567,2017-07-04,,0.2111,0.01,25.0,3.0,0.0005,0.005,0.5,194400.0,10.0,1.0,0.5,0.881549,0.021,0.039266,0.001,,,0.005,155520.0,35.2,35.0,1.601664,1.66193,0.5,0.720115,0.0891,0.3,0.0891,158.0,4.8,8.3,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05567,2017-08-13,,0.1933,0.01,15.0,3.0,0.0005,0.005,0.5,156000.0,10.0,10.0,0.5,0.126841,0.021,0.022684,0.001,,,0.005,124800.0,31.4,30.0,2.56035,2.604034,0.5,2.433509,0.1026,0.3,0.0757,140.5,3.2,8.1,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05567,2018-02-13,,0.0534,0.01,5.0,3.0,0.0039452,0.005,8.042,75800.0,10.0,809.0,0.5,0.02,0.021,0.097625,0.001,6.2,68.5,0.005,60640.0,21.6,22.0,1.78443,1.903055,8.05,1.76443,0.0627,0.2,0.0124,16.5,2.6,8.1,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05567,2018-04-12,,0.1469,0.01,13.0,3.0,0.0005,0.005,22.6,171500.0,10.0,10.0,0.5,3.519576,0.021,0.02,0.001,,,0.005,137200.0,30.6,28.0,3.519576,3.560576,30.75,0.0,0.3168,0.2,0.3168,141.5,3.7,8.3,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05567,2018-05-31,,0.03,0.01,30.0,3.0,0.0005,0.005,13.585,124300.0,10.0,10.0,0.5,2.735388,0.021,0.102314,0.001,,,0.005,99440.0,33.8,37.0,2.735388,2.858702,13.585,0.0,0.0908,0.3,0.0243,27.0,2.6,8.2,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05567,2018-10-24,,0.0748,0.01,13.0,3.0,0.0005,0.005,9.579,84500.0,30.0,86.0,0.5,0.158802,0.021,0.02059,0.001,8.8,115.1,0.005,67600.0,29.3,32.0,1.595812,1.637402,9.579,1.43701,0.0945,0.3,0.0174,18.0,2.5,8.0,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 1,27.2992,-110.42366
MEX05568,2015-03-30,,0.031,0.01,5.0,3.0,0.0005,0.005,0.5,,1.0,168.0,0.5,0.066187,0.021,0.02,0.001,8.29,103.0,0.005,,26.8,27.5,1.3513,1.3923,0.5,1.285113,0.1363,1.0,0.03011,95.0,19.0,8.3,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05568,2015-05-14,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,,1.0,327.0,0.5,0.101902,0.021,0.02,0.001,7.87,94.8,0.005,,24.9,25.0,1.127037,1.168037,0.5,1.025135,0.094844,0.8,0.018183,42.5,11.0,8.2,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05568,2015-06-22,,0.032,0.01,5.0,3.0,0.0054352,0.005,0.5,63600.0,1.0,31.0,0.5,0.059918,0.021,0.02,0.001,8.1,109.1,0.005,50880.0,32.4,37.0,1.3998,1.4408,0.5,1.339882,0.1263,0.3,0.021009,68.0,17.0,8.1,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05568,2015-07-28,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,53600.0,1.0,246.0,0.5,0.072384,0.021,0.02,0.001,6.25,100.4,0.005,42880.0,32.5,33.0,1.274286,1.315286,0.5,1.201902,0.148557,0.3,0.022019,77.0,19.0,8.3,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05568,2016-04-15,,0.16016,0.01,5.0,3.0,0.0046988,0.005,0.5,63200.0,1.0,189.0,0.5,0.05275,0.021,0.02,0.001,8.2,103.6,0.005,50560.0,27.2,30.0,1.523989,1.564989,0.5,1.471239,0.068191,0.6,0.048374,52.5,17.0,8.7,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05568,2016-05-15,,0.03,0.01,5.0,3.0,0.00401,0.0105,0.5,64000.0,1.0,218.0,0.5,0.153926,0.021,0.078287,0.001,9.3,122.4,0.005,51200.0,31.5,34.0,2.149037,2.248324,0.5,1.995111,0.103617,0.5,0.024143,54.0,16.0,8.5,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05568,2016-07-08,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,68000.0,1.0,262.0,0.5,0.166538,0.021,0.02,0.001,8.4,115.7,0.005,54400.0,32.4,38.0,1.679768,1.720768,0.5,1.51323,0.104037,0.6,0.0249,58.0,21.0,8.4,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05568,2016-10-07,,0.04727,0.01,5.0,3.0,0.0005,0.0213,0.5,56630.0,1.0,393.0,0.5,0.042483,0.021,0.02,0.001,3.8,61.2,0.005,45304.0,29.1,31.0,2.151924,2.192924,0.5,2.109441,0.07854,0.8,0.013821,39.5,8.9,8.2,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05568,2017-03-16,,0.0321,0.01,15.0,3.0,0.0021736,0.005,0.5,56500.0,1.0,10.0,0.5,0.03514,0.021,0.02,0.001,7.9,93.0,0.005,45200.0,24.2,27.0,1.84985,1.89085,0.5,1.81471,0.0651,0.4,0.0269,49.0,15.0,8.0,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05568,2017-05-17,,0.03,0.01,13.0,3.0,0.0005,0.005,0.5,61400.0,1.0,1.0,0.5,0.082,0.021,0.02,0.001,8.8,108.5,0.005,49120.0,27.6,29.0,1.25658,1.29758,0.5,1.17458,0.0786,0.8,0.0133,31.5,9.8,8.1,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05568,2017-07-04,,0.0573,0.01,50.0,3.0,0.0005,0.005,0.5,64500.0,10.0,41.0,0.5,0.130772,0.021,0.02,0.001,8.1,109.9,0.005,51600.0,31.5,35.0,1.661541,1.702541,0.5,1.530769,0.0826,0.5,0.007,52.0,8.9,8.0,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05568,2017-08-13,,0.0411,0.01,5.0,3.0,0.0005,0.005,0.5,68300.0,10.0,10.0,0.72,0.238166,0.021,0.02,0.001,8.0,111.0,0.005,54640.0,32.5,32.0,1.312159,1.353159,0.5,1.073993,0.114,0.4,0.0199,57.0,4.5,8.2,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05568,2018-02-13,,0.03,0.01,5.0,3.0,0.0014773,0.005,1.626,50000.0,10.0,110.0,0.5,0.020217,0.064773,0.342926,0.001,7.8,87.1,0.005,40000.0,21.1,21.0,0.919577,1.327276,1.796,0.89936,0.078,0.6,0.0641,51.5,8.1,8.0,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05568,2018-04-12,,0.03,0.01,8.0,3.0,0.0005,0.005,1.851,55500.0,10.0,10.0,0.5,0.042058,0.021,0.02,0.001,7.4,89.0,0.005,44400.0,24.6,27.0,1.290438,1.331438,2.009,1.24838,0.0589,0.5,0.0129,46.0,10.0,8.4,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05568,2018-07-04,,0.0606,0.01,5.0,3.0,0.005688,0.005,4.026,69900.0,10.0,41.0,0.5,0.051285,0.021,0.022775,0.001,6.6,89.1,0.005,55920.0,31.3,32.8,0.614815,0.65859,5.006,0.56353,0.1016,0.67,0.0407,82.6667,18.0,8.3,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05568,2018-10-24,,0.03,0.01,5.0,3.0,0.0005,0.005,2.246,59700.0,10.0,20.0,0.5,0.075984,0.021,0.027219,0.001,8.3,104.1,0.005,47760.0,26.4,29.0,1.370644,1.418863,2.548,1.29466,0.0719,0.7,0.0161,26.0,2.5,8.5,BAHIA DE LOBOS 4,27.38147,-110.5514
MEX05569,2015-03-30,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,,1.0,95.0,0.5,0.039663,0.021,0.02,0.001,8.02,97.9,0.005,,26.1,28.5,1.6254,1.6664,0.5,1.585737,0.0702,1.0,0.032335,43.33,15.0,8.2,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05569,2015-05-17,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,6080.0,1.0,6586.0,0.5,0.067216,0.021,0.02,0.001,9.28,113.6,0.005,4864.0,26.4,28.0,1.283574,1.324574,,1.216358,0.089651,0.3,0.028953,20.67,8.0,7.9,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05569,2015-07-28,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,50400.0,1.0,2613.0,0.5,0.057661,0.021,0.02,0.001,6.92,109.3,0.005,40320.0,32.9,32.0,1.230566,1.271566,0.5,1.172905,0.104248,0.3,0.021443,34.5,5.9,8.4,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05569,2015-10-09,,0.03,0.01,5.0,3.0,0.002588,0.005,0.5,62700.0,156.0,2909.0,0.5,0.031372,0.021,0.02,0.001,7.83,101.4,0.005,50160.0,28.8,30.0,2.896293,2.937293,0.5,2.864921,0.236889,0.6,0.027546,22.0,7.4,8.1,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05569,2016-04-15,,0.13589,0.01,5.0,3.0,0.005988,0.005,0.5,62700.0,1.0,109.0,0.5,0.072312,0.021,0.02,0.001,8.2,104.6,0.005,50160.0,27.5,32.0,0.089544,0.130544,0.5,0.017232,0.048084,0.3,0.048084,52.0,18.0,8.6,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05569,2016-05-15,,0.03,0.01,5.0,3.0,,0.005,0.5,60700.0,1.0,31.0,0.5,0.032904,0.021,0.032951,0.001,8.6,112.9,0.005,48560.0,29.3,33.0,1.440766,1.494717,0.5,1.407862,0.056017,0.3,0.022939,23.0,4.2,8.5,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05569,2016-07-08,,0.05665,0.01,5.0,3.0,0.0005,0.005,0.5,62500.0,1.0,41.0,0.5,0.061507,0.021,0.02,0.001,7.7,104.1,0.005,50000.0,31.2,37.0,1.540065,1.581065,0.5,1.478558,0.045966,0.9,0.026879,10.0,2.6,8.4,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05569,2016-10-07,,0.03,0.01,8.0,3.0,0.0005,0.0407,0.5,53260.0,1.0,63.0,0.5,0.049697,0.021,0.054286,0.0062,4.2,66.4,0.005,42608.0,30.2,32.0,1.876754,1.95204,0.5,1.827057,0.065341,0.4,0.015154,23.0,4.4,8.2,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05569,2017-03-12,,0.0977,0.01,8.0,3.0,0.0005,0.005,0.5,54700.0,1.0,1.0,0.5,0.22577,0.021,0.02,0.001,9.3,110.1,0.005,43760.0,24.0,28.0,2.26185,2.30285,0.5,2.03608,0.1207,0.4,0.0428,53.5,12.0,8.4,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05569,2017-05-17,,0.03,0.01,8.0,3.0,0.0005,0.005,0.5,57100.0,1.0,10.0,0.5,0.04714,0.021,0.02,0.001,8.4,103.5,0.005,45680.0,25.8,30.0,1.13169,1.17269,0.5,1.08455,0.0824,0.3,0.0273,25.0,8.3,8.1,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05569,2017-07-04,,0.0402,0.01,5.0,3.0,0.0005,0.005,0.5,59000.0,10.0,10.0,,0.10366,0.021,0.02,0.001,7.6,103.2,0.005,47200.0,31.2,35.0,0.79487,0.83587,0.5,0.69121,0.0429,0.5,0.0181,26.5,2.5,8.0,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05569,2017-08-13,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,61000.0,10.0,20.0,0.5,0.040232,0.021,0.243992,0.001,8.1,113.0,0.005,48800.0,33.1,33.0,0.987341,1.252333,0.5,0.947109,0.0623,0.5,0.0623,34.0,2.5,8.2,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05569,2018-02-13,,0.03,0.01,5.0,3.0,0.001422,0.005,2.304,47800.0,10.0,10.0,0.5,0.02,0.021,0.067247,0.001,8.9,94.4,0.005,38240.0,18.4,19.0,0.87807,0.966317,2.475,0.85807,0.0555,0.4,0.0293,17.5,4.8,8.2,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05569,2018-04-17,,0.03,0.01,5.0,3.0,0.000948,0.005,0.7029,51800.0,10.0,31.0,0.5,0.0638,0.021,0.02,0.001,8.9,109.5,0.005,41440.0,24.6,27.0,1.44852,1.48952,0.8203,1.38472,0.0433,0.4,0.0225,12.5,6.3,8.1,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05569,2018-07-04,,0.0369,0.01,5.0,3.0,0.0005,0.005,4.092,66000.0,10.0,238.0,0.5,0.056218,0.021,0.091974,0.001,5.8,75.3,0.005,52800.0,28.7,31.8,0.313078,0.426052,4.523,0.25686,0.0411,1.12,0.0248,32.0,5.3,8.0,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05569,2018-10-24,,0.03,0.01,5.0,3.0,0.0005,0.005,0.9677,59200.0,10.0,20.0,0.5,0.022737,0.021,0.02,0.001,7.9,98.5,0.005,47360.0,26.2,29.0,1.078277,1.119277,1.282,1.05554,0.0659,0.5,0.0274,24.5,2.5,8.5,COMPLEJO LAGUNAR BAHIA GUASIMAS-ESTERO LOBOS 3,27.52822,-110.57856
MEX05577,2015-03-30,,0.133,0.01,5.0,3.0,0.0005,0.005,0.5,46100.0,1.0,216.0,0.5,0.095324,0.021,0.02,0.001,8.73,111.3,0.005,36880.0,27.9,28.0,2.0119,2.0529,0.5,1.916576,0.0984,0.4,0.01822,41.25,15.0,9.2,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05577,2015-04-21,,0.133,0.01,5.0,3.0,0.0005,0.005,0.5,51200.0,134.0,1.0,0.5,0.082286,0.021,0.0217,0.001,8.2,104.0,0.005,40960.0,27.6,31.0,2.460919,2.503619,0.5,2.378633,0.14901,0.5,0.0153,29.0,8.5,7.8,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05577,2015-06-02,,0.074,0.01,15.0,3.0,0.0005,0.005,0.5,67600.0,1.0,203.0,0.5,0.106563,0.021,0.056938,0.001,9.68,134.9,0.005,54080.0,31.7,38.0,1.704069,1.782007,0.5,1.597506,0.116874,0.7,0.034378,100.67,13.0,8.1,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05577,2015-07-26,,0.062,0.01,15.0,3.0,0.0005,0.005,0.5,71900.0,10.0,107.0,0.5,0.030053,0.021,0.02,0.001,7.63,106.7,0.005,57520.0,32.7,40.0,1.923265,1.964265,0.5,1.893212,0.127557,0.6,0.010511,45.38,6.2,8.8,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05577,2016-03-21,,0.12947,0.01,20.0,3.0,0.005688,0.005,0.5,48200.0,1.0,471.0,0.5,0.111258,0.021,0.033101,0.001,7.9,106.0,0.005,38560.0,30.9,29.0,2.66242,2.716521,1.272,2.551162,0.117531,0.2,,137.14,28.0,9.1,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05577,2016-05-11,,0.10353,0.01,10.0,3.0,0.0078192,0.005,0.5,56300.0,1.0,228.0,0.5,0.083461,0.021,0.02,0.001,9.9,128.8,0.005,45040.0,29.1,30.0,2.869809,2.910809,0.5,2.786348,0.089316,0.5,0.009806,38.0,11.0,9.3,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05577,2016-07-03,,0.10428,0.01,13.0,3.0,0.0005,0.0097,0.5,74800.0,10.0,368.0,0.5,0.048465,0.021,0.02,0.0069,12.9,150.0,0.005,59840.0,34.4,34.0,2.516413,2.557413,0.5,2.467948,0.121366,0.4,0.018258,60.0,12.0,9.9,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05577,2016-08-22,,0.06765,0.01,8.0,3.0,0.0005,0.005,0.5,72800.0,1.0,410.0,0.5,0.042948,0.021,0.02,0.001,7.8,107.7,0.005,58240.0,33.1,34.0,3.414702,3.455702,0.5,3.371754,0.049626,0.7,0.018162,15.5,5.8,8.7,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05577,2017-03-05,,0.1315,0.01,50.0,3.0,0.0005,0.005,0.5,42000.0,1.0,256.0,0.72,0.10674,0.021,0.03504,0.001,12.2,149.9,0.005,33600.0,27.4,30.0,2.57448,2.63052,0.5,2.46774,0.0923,0.3,0.0309,25.0,7.5,8.4,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05577,2017-04-21,,0.0929,0.01,13.0,3.0,0.0021671,0.005,0.5,45600.0,10.0,1.0,0.5,0.09672,0.021,0.02,0.001,11.2,147.6,0.005,36480.0,29.5,30.0,2.20395,2.24495,0.5,2.10723,0.0516,0.5,0.007,18.5,6.3,8.6,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05577,2017-06-15,,0.0884,0.01,15.0,3.0,0.0005,0.005,0.5,66200.0,1.0,1.0,0.5,0.07928,0.021,0.02,0.001,9.3,126.8,0.005,52960.0,32.0,35.0,2.03435,2.07535,0.5,1.95507,0.0708,0.4,0.007,30.0,13.0,8.3,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05577,2017-08-09,,0.03,0.01,10.0,3.0,0.0005,0.005,0.5,72100.0,10.0,990.0,0.5,0.064881,0.021,0.02,0.001,9.9,143.7,0.005,57680.0,35.4,37.0,1.273427,1.314427,0.5,1.208546,0.0388,0.4,0.007,30.5,6.2,8.2,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05577,2018-02-22,,0.1343,0.01,60.0,3.0,0.0005,0.0233,8.807,39700.0,20.0,4884.0,0.5,0.184231,0.021,0.119051,0.0293,12.8,149.8,0.005,31760.0,22.9,22.0,3.155361,3.295412,11.49,2.97113,0.1927,0.3,0.0404,84.2857,22.0,8.5,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05577,2018-04-23,,0.0627,0.01,25.0,3.0,0.0005,0.005,9.911,47800.0,10.0,10.0,0.5,0.028022,0.021,0.080961,0.001,10.9,144.6,0.005,38240.0,27.7,31.0,2.164352,2.266313,10.09,2.13633,0.1103,0.2,0.0557,68.8889,19.0,8.5,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05577,2018-06-24,,0.1051,0.01,13.0,3.0,0.0038473,0.005,7.286,62400.0,10.0,10.0,0.5,0.065799,0.021,0.02,0.001,,,0.005,49920.0,30.9,36.0,0.986309,1.027309,7.927,0.92051,0.0547,0.4,0.0082,37.5,3.4,8.5,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05577,2018-11-05,,0.1205,0.01,25.0,3.0,0.01185,0.005,8.905,50800.0,52.0,410.0,0.5,0.113532,0.021,0.02,0.001,11.2,140.1,0.005,40640.0,26.4,30.0,2.383272,2.424272,10.88,2.26974,0.1574,0.3,0.0184,47.3333,10.0,8.7,SISTEMA LAGUNAR AGIABAMPO 6,26.40326,-109.20165
MEX05578,2015-03-30,,0.122,0.01,5.0,3.0,0.0005,0.005,0.5,46000.0,1.0,199.0,0.5,0.087322,0.021,0.030441,0.001,13.28,150.0,0.005,36800.0,29.1,28.0,1.784,1.835441,0.5,1.696678,0.0598,0.5,0.015126,15.0,4.9,9.3,SISTEMA LAGUNAR AGIABAMPO 5,26.39273,-109.18453
MEX05578,2015-04-21,,0.1,0.01,5.0,3.0,0.055488,0.005,0.5,54100.0,426.0,1.0,0.5,0.125184,0.021,0.0325,0.001,10.17,130.5,0.005,43280.0,28.1,30.0,1.953537,2.007037,0.5,1.828353,0.07617,0.5,0.0161,17.0,6.2,7.8,SISTEMA LAGUNAR AGIABAMPO 5,26.39273,-109.18453
MEX05578,2015-06-02,,0.06,0.01,10.0,3.0,0.0005,0.005,0.5,69300.0,1.0,20.0,0.5,0.145452,0.021,0.022007,0.001,10.15,140.9,0.005,55440.0,30.8,38.0,1.110099,1.153106,0.5,0.964647,0.093445,0.5,0.022982,10.5,5.2,8.2,SISTEMA LAGUNAR AGIABAMPO 5,26.39273,-109.18453
MEX05578,2015-07-26,,0.043,0.01,5.0,3.0,0.0005,0.005,0.5,76200.0,1.0,20.0,0.5,0.032608,0.021,0.02,0.001,12.01,150.0,0.005,60960.0,33.4,39.0,1.718346,1.759346,0.5,1.685738,0.106535,0.5,0.007,24.0,3.2,9.0,SISTEMA LAGUNAR AGIABAMPO 5,26.39273,-109.18453
MEX05578,2016-03-21,,0.10378,0.01,13.0,3.0,0.001896,0.005,0.5,46700.0,20.0,279.0,0.5,0.173491,0.021,0.023812,0.001,10.3,133.7,0.005,37360.0,28.6,30.0,2.304271,2.349083,0.5,2.13078,0.064826,0.2,,63.0,15.0,9.0,SISTEMA LAGUNAR AGIABAMPO 5,26.39273,-109.18453
MEX05578,2016-05-11,,0.07995,0.01,13.0,3.0,0.003468,0.0152,0.5,56500.0,10.0,52.0,0.5,0.138461,0.021,0.02,0.0056,8.7,113.6,0.005,45200.0,29.3,29.0,2.976717,3.017717,0.5,2.838256,0.077289,0.8,0.009612,54.0,13.0,9.7,SISTEMA LAGUNAR AGIABAMPO 5,26.39273,-109.18453
MEX05578,2016-07-03,,0.08591,0.01,13.0,3.0,0.0005,0.0052,0.5,73700.0,10.0,63.0,0.5,0.049761,0.021,0.02,0.001,,,0.005,58960.0,33.9,35.0,1.41629,1.45729,1.155,1.366529,0.078496,0.9,0.007,32.0,5.1,9.8,SISTEMA LAGUNAR AGIABAMPO 5,26.39273,-109.18453
MEX05578,2016-08-22,,0.05446,0.01,8.0,3.0,0.0005,0.005,0.5,72700.0,1.0,86.0,0.5,0.045967,0.021,0.02,0.001,,,0.005,58160.0,33.1,33.0,3.369741,3.410741,0.5,3.323774,0.039359,0.8,0.015249,14.5,4.8,9.8,SISTEMA LAGUNAR AGIABAMPO 5,26.39273,-109.18453
MEX05578,2017-03-05,,0.1004,0.01,25.0,3.0,0.0005,0.0556,0.5,43000.0,1.0,1.0,0.5,0.1798,0.021,0.05252,0.0056,9.8,122.0,0.005,34400.0,27.0,30.0,2.59321,2.66673,0.5,2.41341,0.0694,0.4,0.0334,25.5,5.8,8.3,SISTEMA LAGUNAR AGIABAMPO 5,26.39273,-109.18453
MEX05578,2017-04-21,,0.0958,0.01,18.0,3.0,0.0021074,0.005,0.5,46300.0,1.0,106.0,0.5,0.1183,0.021,0.02,0.001,8.8,114.3,0.005,37040.0,28.7,29.0,1.87089,1.91189,0.5,1.75259,0.0499,0.5,0.0151,17.5,4.9,8.4,SISTEMA LAGUNAR AGIABAMPO 5,26.39273,-109.18453
