Station,Date,Time,BOD,EC,NH4N,O2-Dis,TOTCOLI,pH,Station Identifier,Latitude,Longitude
IND00837,2020-01-22,,3.0,782.0,0.25,5.2,210.0,7.5,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2020-02-11,,2.8,654.0,0.1,5.6,210.0,7.3,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2020-03-18,,2.8,798.0,0.1,4.5,240.0,7.4,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2020-04-11,,2.6,640.0,0.12,5.8,460.0,7.6,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2020-05-23,,3.8,656.0,0.18,4.2,210.0,7.5,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2020-06-04,,4.4,768.0,0.08,3.8,150.0,7.8,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2020-07-09,,3.6,746.0,0.09,3.8,240.0,7.1,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2020-08-18,,2.4,640.0,0.1,5.4,460.0,7.6,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2020-09-04,,4.8,874.0,0.08,6.8,240.0,7.1,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2020-10-07,,4.1,890.0,0.15,3.6,460.0,8.3,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2020-11-03,,2.6,580.0,0.02,5.0,210.0,7.1,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2020-12-18,,2.4,640.0,0.06,5.8,210.0,7.2,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2021-01-08,,2.0,658.0,0.15,5.4,240.0,7.8,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2021-02-16,,1.9,912.0,0.13,6.8,210.0,7.5,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2021-03-20,,2.4,890.0,0.04,6.0,210.0,7.42,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00901,2020-01-10,,0.4,278.0,0.56,7.1,3300.0,7.1,RIVER KERANDI (INTAKE WELL OF NALCO REFINARY HAL S,18.75455,82.816231
IND00901,2020-02-19,,0.7,153.0,0.56,7.3,1300.0,7.1,RIVER KERANDI (INTAKE WELL OF NALCO REFINARY HAL S,18.75455,82.816231
IND00901,2020-03-02,,0.7,147.0,0.28,7.1,2200.0,7.2,RIVER KERANDI (INTAKE WELL OF NALCO REFINARY HAL S,18.75455,82.816231
IND00901,2020-04-17,,0.3,123.0,,6.9,1700.0,7.3,RIVER KERANDI (INTAKE WELL OF NALCO REFINARY HAL S,18.75455,82.816231
IND00901,2020-05-18,,1.4,120.0,,6.7,790.0,7.6,RIVER KERANDI (INTAKE WELL OF NALCO REFINARY HAL S,18.75455,82.816231
IND00901,2020-06-08,,,185.0,1.68,6.9,1300.0,6.9,RIVER KERANDI (INTAKE WELL OF NALCO REFINARY HAL S,18.75455,82.816231
IND00901,2020-08-18,,0.9,102.0,1.12,7.3,2400.0,7.3,RIVER KERANDI (INTAKE WELL OF NALCO REFINARY HAL S,18.75455,82.816231
IND00901,2020-09-24,,,70.0,1.12,7.1,230.0,7.8,RIVER KERANDI (INTAKE WELL OF NALCO REFINARY HAL S,18.75455,82.816231
IND00901,2020-10-19,,1.2,87.0,0.56,7.3,2200.0,7.5,RIVER KERANDI (INTAKE WELL OF NALCO REFINARY HAL S,18.75455,82.816231
IND00901,2020-11-18,,1.0,106.0,,7.4,790.0,8.0,RIVER KERANDI (INTAKE WELL OF NALCO REFINARY HAL S,18.75455,82.816231
IND00901,2020-12-15,,1.4,78.0,,7.3,110.0,7.9,RIVER KERANDI (INTAKE WELL OF NALCO REFINARY HAL S,18.75455,82.816231
IND00904,2018-01-04,,3.7,181.0,0.45,8.5,1400.0,7.7,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2018-02-02,,2.1,189.0,0.4,8.1,790.0,8.3,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2018-03-06,,2.2,247.0,0.4,6.8,9200.0,7.8,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2018-04-03,,2.9,216.0,0.4,6.8,5400.0,8.1,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2018-05-03,,3.6,169.0,1.008,5.4,3500.0,8.2,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2018-06-05,,3.9,160.0,6.72,8.6,1300.0,7.7,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2018-07-05,,3.1,219.0,0.4,8.4,700.0,8.0,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2018-08-02,,1.4,153.0,0.4,7.0,1300.0,6.8,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2018-09-04,,,158.0,0.4,7.1,3500.0,7.0,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2018-10-03,,1.6,134.0,0.4,8.6,5400.0,7.7,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2018-11-05,,1.6,125.0,0.56,6.2,230.0,7.7,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2018-12-04,,1.5,106.0,0.4,10.0,1300.0,7.7,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2019-01-04,,,181.0,1.7,5.5,170.0,7.1,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2019-02-05,,1.3,150.0,0.6,4.9,170.0,8.0,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2019-03-07,,2.1,234.0,0.6,6.6,5400.0,7.4,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2019-04-03,,2.0,150.0,0.6,6.6,2200.0,8.4,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2019-05-14,,2.1,155.0,,7.2,2800.0,7.0,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2019-06-06,,2.1,150.0,0.6,6.0,400.0,7.1,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2019-07-02,,,150.0,0.8,6.8,2200.0,6.6,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2019-08-06,,,150.0,2.2,6.2,1100.0,6.7,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2019-09-05,,1.9,150.0,0.6,5.4,2200.0,7.3,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2019-10-01,,,150.0,0.6,6.9,490.0,7.4,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2019-11-05,,1.5,150.0,0.8,7.4,460.0,6.7,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2019-12-03,,1.2,150.0,0.6,8.1,790.0,7.8,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2020-01-03,,1.0,150.0,0.84,6.7,4900.0,8.0,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2020-02-04,,0.8,1888.0,1.12,7.5,490.0,8.2,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2020-03-02,,1.1,186.0,0.84,6.4,790.0,8.1,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2020-04-16,,0.6,196.0,,6.8,1700.0,7.9,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2020-05-27,,1.1,157.0,,7.6,2200.0,7.4,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2020-06-09,,,148.0,0.56,7.8,2800.0,7.4,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2020-07-01,,2.5,184.0,,7.6,2200.0,8.4,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2020-08-05,,1.8,92.0,2.24,5.1,5400.0,6.9,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2020-09-15,,1.2,124.0,0.56,7.5,2400.0,7.3,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2020-10-06,,2.4,128.0,0.56,7.0,1100.0,7.3,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2020-11-04,,1.5,127.0,0.56,7.4,1400.0,7.9,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2020-12-14,,1.9,133.0,,7.8,2800.0,7.7,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2021-01-05,,1.4,212.0,0.56,7.5,2200.0,7.4,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2021-02-02,,1.5,142.0,,7.5,2400.0,8.1,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00904,2021-03-02,,1.5,241.0,1.68,7.2,4700.0,8.4,ANSHUPA LAKE KADALIBARI,20.464014,85.59899200000001
IND00943,2018-01-19,,2.4,90.0,0.43,6.9,6000.0,7.45,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2018-02-13,,2.8,120.0,0.4,6.8,9000.0,6.98,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2018-03-16,,2.4,197.0,0.4,6.2,26000.0,7.42,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2018-04-02,,2.8,162.0,0.4,6.2,11000.0,7.23,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2018-05-18,,3.1,163.0,0.4,6.4,14000.0,8.09,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2018-06-06,,3.2,148.0,1.02,6.8,11000.0,7.52,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2018-07-12,,2.8,125.0,0.4,6.8,14000.0,7.22,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2018-08-06,,3.2,88.0,0.4,6.8,11000.0,6.92,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2018-09-27,,3.4,5.0,0.4,6.3,11000.0,7.03,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2018-10-30,,3.6,99.0,0.45,6.8,8000.0,7.12,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2018-11-22,,3.3,100.0,0.4,7.2,7000.0,7.01,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2018-12-14,,2.7,98.0,0.4,6.9,5000.0,7.41,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2019-01-17,,2.8,150.0,,7.1,6000.0,7.9,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2019-02-04,,2.8,150.0,,6.5,11000.0,7.7,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2019-03-20,,2.8,168.0,,6.7,14000.0,6.4,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2019-04-12,,3.1,150.0,,6.8,14000.0,6.8,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2019-05-21,,3.8,150.0,,7.7,11000.0,7.2,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2019-06-17,,31.0,150.0,,1.3,28000.0,7.1,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2019-07-11,,2.8,150.0,,7.2,11000.0,6.9,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2019-08-30,,1.8,150.0,,6.5,17000.0,6.8,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2019-09-20,,2.8,150.0,,6.8,13000.0,6.5,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2019-10-25,,2.8,150.0,,6.8,9000.0,6.8,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2019-11-29,,2.7,150.0,,6.0,8000.0,6.9,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2020-01-27,,2.8,46.21,,6.7,5000.0,6.5,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2020-02-26,,2.8,128.0,,5.4,2200.0,7.54,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2020-05-27,,2.8,70.0,,6.8,3300.0,7.6,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2020-06-22,,2.4,89.0,,6.9,9000.0,6.9,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2020-07-22,,2.2,128.0,,6.9,13000.0,6.8,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2020-08-10,,0.5,18.0,,7.4,170.0,7.34,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2020-09-18,,2.6,64.0,,5.9,17000.0,7.5,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2021-01-20,,2.1,127.0,0.24,6.7,5000.0,7.1,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2021-02-26,,1.8,196.0,0.73,6.5,7000.0,6.97,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00943,2021-03-25,,2.4,161.0,,6.2,14000.0,7.4,MIRIKH LAKE DARJEELING,26.890031,88.18029399999999
IND00954,2018-01-10,,3.3,485.0,0.4,7.1,14000.0,8.11,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2018-02-06,,3.1,460.0,0.4,8.2,17000.0,8.14,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2018-03-08,,3.3,472.0,0.4,9.0,14000.0,7.13,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2018-04-24,,3.4,548.0,0.4,6.4,11000.0,7.01,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2018-05-15,,3.8,509.0,0.58,9.5,11000.0,8.04,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2018-06-21,,3.1,550.0,0.4,5.4,14000.0,7.92,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2018-07-12,,3.3,516.0,0.4,5.5,11000.0,7.2,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2018-08-28,,2.9,460.0,0.787,4.1,14000.0,7.14,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2018-09-18,,2.8,453.0,0.501,9.7,11000.0,7.14,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2018-10-09,,3.0,484.0,1.33,7.8,14000.0,7.94,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2018-11-29,,2.5,489.0,0.715,6.9,11000.0,7.98,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2018-12-17,,2.6,438.0,0.4,6.2,5000.0,7.4,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2019-01-14,,2.7,470.0,,9.4,17000.0,7.6,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2019-02-14,,3.8,550.0,,8.2,28000.0,7.6,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2019-03-07,,3.7,604.0,0.5,9.6,3400.0,7.8,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2019-04-11,,5.5,617.0,,8.2,14000.0,8.2,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2019-05-06,,3.9,552.0,0.5,8.6,14000.0,8.3,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2019-06-20,,3.7,562.0,,8.4,4700.0,8.2,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2019-07-30,,3.7,459.0,,8.2,3900.0,7.8,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2019-08-19,,3.2,418.0,,8.0,3300.0,8.2,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2019-09-19,,3.1,349.0,,8.3,2500.0,7.8,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2019-10-31,,3.0,406.0,,8.0,12000.0,8.5,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2019-11-19,,3.1,338.0,,8.6,3800.0,8.2,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2019-12-05,,3.3,,0.6,8.8,4300.0,7.7,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2020-01-09,,2.85,402.0,,9.1,4000.0,7.84,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2020-02-10,,3.55,401.0,,8.9,4100.0,7.48,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2020-05-28,,3.4,467.0,,8.7,4900.0,7.5,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2020-06-30,,3.85,443.0,,9.2,4600.0,8.33,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2020-07-21,,3.95,363.0,,9.5,4800.0,7.49,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2020-08-12,,3.8,350.0,,8.6,3900.0,7.44,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2020-09-10,,3.75,314.0,,8.5,3800.0,7.54,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2021-01-15,,3.1,409.0,0.21,9.2,4700.0,7.29,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2021-02-05,,3.5,422.0,0.4,8.8,4700.0,7.21,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00954,2021-03-08,,3.9,399.0,0.53,9.4,4300.0,7.04,SAHEBBANDH AT PURULIA,23.338703,86.357428
IND00977,2018-01-29,,2.8,753.0,,7.9,14000.0,7.34,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2018-03-13,,2.2,466.0,0.63,9.5,11000.0,7.3,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2018-04-13,,2.3,781.0,1.14,8.0,14000.0,8.31,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2018-05-16,,2.5,665.0,0.63,10.2,14000.0,9.42,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2018-06-13,,2.8,613.0,1.34,9.0,11000.0,7.32,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2018-07-11,,2.8,635.0,0.4,9.8,13000.0,8.09,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2018-08-06,,2.7,562.0,0.85,10.3,14000.0,7.83,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2018-09-06,,2.1,583.0,1.41,8.9,15000.0,6.88,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2018-10-09,,2.9,328.0,0.4,12.7,11000.0,7.97,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2018-11-28,,2.1,765.0,0.76,11.9,11000.0,7.26,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2018-12-14,,2.8,738.0,1.12,9.2,12000.0,7.92,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2019-01-22,,2.9,748.0,,10.0,11000.0,8.0,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2019-02-07,,2.9,780.0,2.0,12.6,14000.0,9.0,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2019-03-25,,3.5,787.0,0.9,9.6,12000.0,9.9,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2019-05-27,,2.9,905.0,,9.6,9300.0,8.8,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2019-06-24,,2.9,829.0,1.3,10.6,1200.0,9.7,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2019-08-21,,1.6,353.0,,10.5,1700.0,8.3,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2019-09-16,,2.8,538.0,,9.2,1400.0,7.8,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2019-10-18,,10.0,660.0,0.9,13.6,14000.0,7.6,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2019-11-19,,10.0,854.0,,9.8,3300.0,8.2,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2019-12-28,,1.4,865.0,,9.5,54000.0,7.6,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2020-01-24,,1.8,910.0,3.74,9.8,3900.0,8.1,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2020-02-20,,5.0,1050.0,5.71,11.3,28000.0,7.6,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2020-05-11,,8.0,780.0,1.84,,3300.0,9.7,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2020-06-15,,26.0,820.0,,16.0,17000.0,8.7,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2020-08-24,,4.0,627.0,0.13,,160000.0,7.9,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2020-09-28,,4.0,628.0,4.77,16.6,13000.0,7.8,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2020-10-27,,5.0,796.0,8.4,4.5,35000.0,7.4,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2020-11-23,,4.0,832.0,8.04,9.2,35000.0,7.3,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2020-12-31,,6.0,895.0,0.21,5.2,28000.0,7.4,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2021-01-20,,6.2,871.0,5.37,9.6,3300.0,7.4,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2021-02-20,,3.0,945.0,2.96,7.5,14000.0,7.61,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND00977,2021-03-17,,16.0,1080.0,1.17,22.0,160000.0,8.33,MOTI JHEEL AT MOTIHARII,26.646875,84.922831
IND01007,2018-01-11,,2.4,234.0,0.4,8.2,920.0,8.31,RIWALSAR LAKE,31.634022,76.833561
IND01007,2018-02-07,,2.0,232.0,0.84,10.9,920.0,8.37,RIWALSAR LAKE,31.634022,76.833561
IND01007,2018-03-05,,3.0,215.0,,7.9,920.0,7.76,RIWALSAR LAKE,31.634022,76.833561
IND01007,2018-04-10,,,390.0,0.4,6.0,1600.0,8.35,RIWALSAR LAKE,31.634022,76.833561
IND01007,2018-05-04,,2.7,242.0,1.12,6.7,1600.0,8.14,RIWALSAR LAKE,31.634022,76.833561
IND01007,2018-06-11,,6.0,216.0,1.12,6.8,1600.0,8.06,RIWALSAR LAKE,31.634022,76.833561
IND01007,2018-07-02,,2.0,201.0,0.56,7.2,1600.0,8.26,RIWALSAR LAKE,31.634022,76.833561
IND01007,2018-08-06,,4.0,183.0,0.56,7.4,920.0,7.9,RIWALSAR LAKE,31.634022,76.833561
IND01007,2018-09-17,,5.0,174.0,0.56,7.4,920.0,8.46,RIWALSAR LAKE,31.634022,76.833561
IND01007,2018-10-04,,2.0,165.0,0.4,7.3,920.0,8.26,RIWALSAR LAKE,31.634022,76.833561
IND01007,2018-11-14,,6.0,166.0,0.4,10.8,1600.0,7.8,RIWALSAR LAKE,31.634022,76.833561
IND01007,2018-12-21,,4.0,241.0,0.56,8.3,1600.0,8.0,RIWALSAR LAKE,31.634022,76.833561
IND01007,2019-01-22,,4.0,182.0,0.8,5.3,920.0,6.9,RIWALSAR LAKE,31.634022,76.833561
IND01007,2019-02-13,,17.0,284.0,0.8,7.9,1600.0,7.9,RIWALSAR LAKE,31.634022,76.833561
IND01007,2019-03-01,,17.0,284.0,0.8,7.9,1600.0,7.9,RIWALSAR LAKE,31.634022,76.833561
IND01007,2019-04-05,,3.0,181.0,0.8,12.5,1600.0,8.2,RIWALSAR LAKE,31.634022,76.833561
IND01007,2019-05-13,,4.0,214.0,0.6,6.2,920.0,7.9,RIWALSAR LAKE,31.634022,76.833561
IND01007,2019-06-01,,3.0,225.0,0.8,8.9,920.0,8.1,RIWALSAR LAKE,31.634022,76.833561
IND01007,2019-08-06,,3.0,196.0,1.1,11.0,920.0,8.0,RIWALSAR LAKE,31.634022,76.833561
IND01007,2019-09-03,,4.0,200.0,0.8,9.9,920.0,7.8,RIWALSAR LAKE,31.634022,76.833561
IND01007,2019-10-10,,12.0,183.0,0.8,8.5,920.0,8.2,RIWALSAR LAKE,31.634022,76.833561
IND01007,2019-11-04,,6.0,178.0,0.8,8.7,920.0,7.0,RIWALSAR LAKE,31.634022,76.833561
IND01007,2020-01-18,,2.2,160.0,0.84,8.9,350.0,7.5,RIWALSAR LAKE,31.634022,76.833561
IND01007,2020-02-24,,2.0,164.0,0.84,8.0,350.0,8.1,RIWALSAR LAKE,31.634022,76.833561
IND01007,2020-03-16,,3.4,175.0,0.7,7.7,540.0,7.2,RIWALSAR LAKE,31.634022,76.833561
IND01007,2020-04-18,,1.6,176.0,0.84,8.7,350.0,7.8,RIWALSAR LAKE,31.634022,76.833561
IND01007,2020-05-09,,2.8,162.0,0.84,8.4,920.0,7.4,RIWALSAR LAKE,31.634022,76.833561
IND01007,2020-06-16,,9.0,187.0,0.56,5.6,920.0,7.3,RIWALSAR LAKE,31.634022,76.833561
IND01007,2020-07-04,,2.6,204.0,0.56,9.6,920.0,7.1,RIWALSAR LAKE,31.634022,76.833561
IND01007,2020-08-11,,2.0,180.0,0.0,9.3,920.0,7.1,RIWALSAR LAKE,31.634022,76.833561
IND01007,2020-09-10,,4.0,175.0,0.84,8.2,920.0,7.6,RIWALSAR LAKE,31.634022,76.833561
IND01007,2020-10-09,,2.8,194.0,0.84,8.2,920.0,7.2,RIWALSAR LAKE,31.634022,76.833561
IND01007,2020-11-09,,6.4,160.0,,7.9,1600.0,7.7,RIWALSAR LAKE,31.634022,76.833561
IND01007,2020-12-21,,2.8,144.0,0.56,8.3,540.0,7.8,RIWALSAR LAKE,31.634022,76.833561
IND01007,2021-01-30,,2.2,150.0,0.56,9.8,920.0,8.3,RIWALSAR LAKE,31.634022,76.833561
IND01007,2021-02-12,,2.5,303.0,1.12,5.8,1600.0,7.56,RIWALSAR LAKE,31.634022,76.833561
IND01007,2021-03-27,,,192.0,1.12,8.9,920.0,7.88,RIWALSAR LAKE,31.634022,76.833561
IND01082,2018-02-02,,2.5,260.0,0.44,7.6,,7.75,(MANSAR LAKE AT MID POINT(MANSAR LAKE),32.697433,75.14508000000001
IND01082,2018-06-22,,1.2,240.0,0.4,7.5,,7.56,(MANSAR LAKE AT MID POINT(MANSAR LAKE),32.697433,75.14508000000001
IND01082,2019-04-03,,2.1,237.0,0.6,7.1,,7.6,(MANSAR LAKE AT MID POINT(MANSAR LAKE),32.697433,75.14508000000001
IND01082,2020-02-19,,0.4,172.0,0.56,7.6,,7.7,(MANSAR LAKE AT MID POINT(MANSAR LAKE),32.697433,75.14508000000001
IND01082,2020-06-27,,0.3,105.0,0.06,7.7,,7.4,(MANSAR LAKE AT MID POINT(MANSAR LAKE),32.697433,75.14508000000001
