Station,Date,Time,Alk-Tot,COL-True,EC,TEMP,TURB,pH,Station Identifier,Latitude,Longitude
URY00080,2020-04-11,,,255.0,153.0,19.46,27.6,8.0,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2020-04-18,,,277.0,134.0,19.01,27.1,7.63,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2020-04-23,,,213.0,152.0,19.13,16.3,7.75,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2020-05-02,,,264.0,149.0,16.72,25.6,7.34,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2020-11-08,,,100.0,168.0,22.43,7.2,7.06,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2020-11-13,,,127.0,170.0,22.39,9.7,7.48,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2020-11-29,,,88.0,182.0,24.03,7.2,7.98,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2020-12-07,,,95.0,168.0,22.48,4.3,7.36,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2020-12-12,,,80.0,184.0,24.39,4.0,7.38,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2020-12-17,,,78.0,173.0,24.07,4.0,7.3,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2020-12-23,,,105.0,163.0,23.49,5.3,7.15,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2020-12-29,,,117.0,188.0,26.96,9.0,7.45,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2021-01-08,,,143.0,175.0,25.42,16.2,7.9,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2021-11-09,,,161.0,173.0,21.68,11.1,8.1,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2021-11-19,,,157.0,176.0,22.33,11.9,7.75,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2021-11-24,,,159.0,183.0,22.56,11.1,7.1,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2021-12-03,,,146.0,189.0,22.16,10.7,8.06,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2021-12-08,,,44.0,196.0,23.54,10.3,7.98,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2021-12-17,,,132.0,200.0,24.89,9.0,7.82,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2021-12-23,,,129.0,206.0,26.24,7.5,8.06,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2021-12-30,,,106.0,209.0,26.61,7.4,7.34,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-01-06,,,130.0,196.0,25.28,16.9,7.9,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-01-13,,,140.0,200.0,26.71,8.5,7.19,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-01-20,,,243.0,113.0,23.11,13.3,7.32,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-01-28,,,263.0,124.0,25.49,7.6,7.05,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-02-03,,,247.0,132.0,26.51,6.9,6.85,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-02-09,,,226.0,132.0,24.95,5.9,6.84,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-02-18,,,218.0,145.0,23.85,7.8,7.29,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-02-25,,,224.0,150.0,25.2,8.0,6.65,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-03-06,,,197.0,150.0,25.03,10.8,7.72,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-03-15,,,206.0,142.0,22.49,10.9,6.48,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-03-23,,,195.0,143.0,21.96,10.9,7.4,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-04-01,,,182.0,136.0,18.89,14.5,8.91,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-04-08,,,156.0,145.0,20.91,13.8,7.7,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-04-14,,,186.0,143.0,19.22,15.9,8.3,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-04-22,,,179.0,145.0,19.39,14.5,8.2,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-05-02,,,231.0,132.0,16.0,13.7,8.28,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-05-12,,,260.0,123.0,16.25,7.65,7.65,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-05-20,,,240.0,130.0,13.16,23.6,8.17,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-06-23,,,164.0,129.0,9.62,11.8,8.69,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-07-30,,,245.0,117.0,12.85,18.5,7.61,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-08-28,,,195.0,138.0,12.74,11.9,7.94,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-09-14,,,183.0,136.0,15.23,10.5,7.59,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-10-31,,,142.0,167.0,18.29,10.3,6.74,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-11-09,,,159.0,180.0,21.32,11.1,6.98,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-11-16,,,160.0,183.0,22.28,12.7,6.8,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-11-22,,,144.0,190.0,22.56,11.5,7.35,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-12-05,,,101.0,209.0,26.31,13.4,6.9,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-12-09,,,118.0,220.0,27.66,11.7,7.1,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-12-14,,,109.0,208.0,26.18,11.1,7.3,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-12-21,,,108.0,203.0,24.2,19.4,8.09,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2022-12-30,,,79.0,210.0,24.6,5.5,6.77,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2023-01-04,,,111.0,210.0,24.57,8.5,7.35,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2023-01-12,,,126.0,219.0,26.87,12.7,7.47,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2023-01-19,,,118.0,214.0,25.33,19.5,7.62,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2023-01-27,,,162.0,221.0,27.32,23.9,6.64,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2023-02-02,,,196.0,223.0,27.35,19.9,7.25,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2023-02-09,,,206.0,219.0,27.14,22.9,6.94,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2023-02-15,,,195.0,217.0,26.26,22.3,6.7,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2023-02-25,,,242.0,212.0,25.49,24.9,6.69,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2023-03-04,,,224.0,215.0,25.94,23.4,7.46,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2023-03-15,,,249.0,227.0,27.69,25.7,6.5,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2023-03-24,,,235.0,211.0,23.79,25.6,6.52,Lag. de los Cisnes,-34.843169,-55.120006
URY00080,2023-03-29,,,251.0,208.0,23.21,25.7,6.31,Lag. de los Cisnes,-34.843169,-55.120006
URY00081,2015-02-05,,57.0,64.3,321.0,25.8,7.51,8.1,Potrero -Salida Sau...,-34.862258,-55.068831
URY00084,2015-04-22,,189.0,22.0,404.0,19.4,2.2,8.1,Pan de Azucar 3,-34.82597800000001,-55.155489
URY00084,2015-05-27,,199.0,79.3,416.0,15.8,16.1,8.12,Pan de Azucar 3,-34.82597800000001,-55.155489
URY00084,2015-06-26,,183.0,22.4,414.0,16.1,2.28,8.2,Pan de Azucar 3,-34.82597800000001,-55.155489
URY00084,2015-09-02,,60.0,92.0,163.0,13.1,10.8,7.4,Pan de Azucar 3,-34.82597800000001,-55.155489
URY00084,2015-10-22,,89.0,112.0,220.0,18.1,8.9,7.7,Pan de Azucar 3,-34.82597800000001,-55.155489
URY00084,2015-11-18,,142.0,43.0,304.0,21.9,4.5,7.7,Pan de Azucar 3,-34.82597800000001,-55.155489
URY00084,2015-12-07,,53.0,56.0,253.0,22.4,4.0,7.7,Pan de Azucar 3,-34.82597800000001,-55.155489
URY00084,2016-01-07,,106.0,63.0,236.0,23.9,2.4,7.6,Pan de Azucar 3,-34.82597800000001,-55.155489
URY00087,2015-02-05,,54.0,52.2,153.0,24.7,6.35,7.86,Sauce 2,-34.764606,-55.078086
URY00087,2015-04-22,,57.0,65.0,154.0,19.2,14.8,8.0,Sauce 2,-34.764606,-55.078086
URY00087,2015-05-27,,63.0,57.8,163.0,16.5,16.9,7.95,Sauce 2,-34.764606,-55.078086
URY00087,2015-06-26,,67.6,29.6,187.0,16.5,4.96,8.0,Sauce 2,-34.764606,-55.078086
URY00087,2015-09-02,,39.0,176.0,126.0,14.1,12.9,7.4,Sauce 2,-34.764606,-55.078086
URY00087,2015-10-22,,64.0,78.0,187.0,19.3,6.6,7.9,Sauce 2,-34.764606,-55.078086
URY00087,2015-11-18,,63.0,56.0,167.0,22.7,8.0,8.0,Sauce 2,-34.764606,-55.078086
URY00087,2015-12-07,,78.0,54.0,171.0,22.8,9.6,8.2,Sauce 2,-34.764606,-55.078086
URY00087,2016-01-07,,52.0,47.0,161.0,24.2,7.0,7.5,Sauce 2,-34.764606,-55.078086
URY00087,2016-03-02,,54.0,101.0,181.0,22.2,19.9,7.7,Sauce 2,-34.764606,-55.078086
URY00087,2016-05-19,,171.0,154.0,152.0,14.0,10.0,7.6,Sauce 2,-34.764606,-55.078086
URY00174,2019-03-01,,,171.0,125.0,21.78,8.9,7.31,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2019-03-07,,,144.0,129.0,23.13,7.1,7.1,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2019-03-14,,,165.0,123.0,21.38,8.4,7.31,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2019-03-22,,,121.0,122.0,20.46,8.4,7.68,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2019-03-29,,,141.0,120.0,19.72,9.5,7.54,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2019-04-04,,,140.0,125.0,22.23,8.0,7.24,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2019-04-12,,,173.0,122.0,19.53,9.1,7.43,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2019-05-18,,,145.0,117.0,16.47,9.2,7.28,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2019-08-01,,,233.0,115.0,12.62,15.7,7.47,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2019-09-22,,,257.0,109.0,15.1,17.4,7.37,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2019-11-06,,,252.0,116.0,20.95,14.2,6.85,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2019-11-15,,,232.0,123.0,23.32,13.8,7.09,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2019-11-27,,,215.0,121.0,21.88,14.1,7.28,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2019-12-13,,,247.0,129.0,22.96,18.2,7.58,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2019-12-23,,,282.0,125.0,20.95,22.2,7.85,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2019-12-30,,,195.0,144.0,26.71,9.7,7.78,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-01-07,,,215.0,140.0,24.22,15.4,8.57,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-01-16,,,173.0,138.0,22.49,10.9,7.09,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-01-24,,,101.0,150.0,24.53,1.5,7.01,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-01-31,,,85.0,148.0,24.0,0.9,7.3,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-02-06,,,60.0,155.0,26.21,2.1,7.75,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-02-11,,,72.0,149.0,23.86,0.8,7.35,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-02-19,,,80.0,152.0,24.91,2.0,8.03,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-02-27,,,117.0,141.0,20.75,5.0,6.82,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-03-04,,,74.0,151.0,23.62,2.1,7.71,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-03-20,,,133.0,145.0,21.55,15.7,7.34,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-03-26,,,157.0,12.0,23.73,33.4,7.43,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-04-04,,,580.0,140.0,19.93,42.1,7.11,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-04-11,,,381.0,136.0,18.08,33.1,7.1,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-04-18,,,395.0,135.0,18.29,36.4,6.99,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-04-23,,,263.0,138.0,18.51,24.0,7.1,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-05-02,,,331.0,133.0,16.87,32.0,7.2,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-11-08,,,125.0,148.0,22.0,12.3,7.45,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-11-13,,,176.0,152.0,22.8,19.8,7.4,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-11-29,,,100.0,144.0,23.11,6.6,7.87,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-12-07,,,119.0,139.0,22.06,7.4,7.58,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-12-12,,,104.0,143.0,23.66,6.6,7.22,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-12-17,,,108.0,139.0,22.29,7.4,7.25,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-12-23,,,128.0,135.0,22.33,10.3,7.7,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2020-12-29,,,120.0,144.0,25.62,7.9,7.3,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2021-01-08,,,118.0,138.0,24.9,9.8,7.71,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2021-01-13,,,144.0,133.0,24.49,15.5,8.05,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2021-11-09,,,209.0,158.0,22.65,17.3,7.82,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2021-11-19,,,223.0,156.0,22.27,21.1,7.45,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2021-11-24,,,229.0,158.0,22.54,21.7,7.54,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2021-12-03,,,204.0,159.0,21.68,19.4,8.03,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2021-12-08,,,108.0,166.0,23.16,15.6,7.95,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2021-12-17,,,186.0,167.0,23.82,14.6,8.11,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2021-12-23,,,167.0,177.0,26.29,14.7,8.41,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2021-12-30,,,148.0,176.0,25.71,15.3,8.48,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-01-06,,,187.0,173.0,24.86,16.8,8.12,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-01-13,,,167.0,182.0,26.97,14.1,7.8,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-01-20,,,150.0,166.0,24.42,12.7,7.75,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-01-28,,,178.0,156.0,24.83,10.1,7.59,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-02-03,,,179.0,156.0,24.68,9.8,7.13,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-02-09,,,184.0,53.0,23.95,11.1,7.82,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-02-18,,,170.0,155.0,24.31,9.8,7.92,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-02-25,,,194.0,15.0,25.2,10.6,7.02,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-03-06,,,182.0,150.0,23.86,11.0,7.42,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-03-15,,,189.0,148.0,22.79,12.2,7.57,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-03-23,,,187.0,143.0,20.75,13.1,8.01,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-04-01,,,188.0,134.0,18.0,17.5,8.46,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-04-08,,,158.0,141.0,19.53,13.4,8.15,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-04-14,,,182.0,140.0,18.99,14.5,8.25,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-04-22,,,176.0,139.0,18.62,14.3,8.24,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-05-02,,,171.0,132.0,16.07,13.8,8.54,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-05-12,,,187.0,132.0,16.17,8.52,8.52,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-05-20,,,263.0,125.0,13.65,35.7,8.4,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-06-23,,,205.0,116.0,9.87,21.3,8.73,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-07-30,,,206.0,124.0,12.35,20.0,6.9,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-08-28,,,214.0,125.0,12.25,17.8,8.0,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-09-14,,,190.0,139.0,14.88,17.3,7.46,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-10-31,,,189.0,153.0,17.7,16.9,6.67,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-11-09,,,184.0,164.0,20.54,14.8,6.93,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-11-16,,,180.0,164.0,20.75,15.2,6.55,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-11-22,,,174.0,165.0,21.48,17.7,7.45,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-12-05,,,205.0,190.0,26.17,36.5,7.99,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-12-09,,,153.0,187.0,24.96,17.9,7.2,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-12-14,,,161.0,184.0,24.5,21.1,6.98,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-12-21,,,150.0,182.0,23.28,18.3,7.57,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2022-12-30,,,122.0,186.0,23.56,15.0,7.27,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2023-01-04,,,135.0,192.0,23.93,12.2,7.67,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2023-01-12,,,93.0,204.0,25.67,8.1,7.89,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2023-01-19,,,83.0,204.0,25.65,23.9,9.25,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2023-01-27,,,149.0,204.0,26.65,27.0,8.78,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2023-02-02,,,119.0,209.0,26.97,19.3,7.22,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2023-02-09,,,164.0,207.0,26.74,19.9,6.68,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2023-02-15,,,256.0,206.0,26.28,20.9,7.06,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2023-02-25,,,214.0,194.0,23.23,23.1,6.99,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2023-03-04,,,244.0,197.0,24.13,26.7,6.58,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2023-03-15,,,275.0,206.0,26.0,29.0,6.62,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2023-03-24,,,280.0,195.0,24.02,31.8,7.27,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00174,2023-03-29,,,294.0,190.0,22.28,32.6,6.7,Laguna Arroyo Mallorquina,-34.760112,-55.047289
URY00175,2019-03-01,,,124.0,114.0,20.74,2.4,6.87,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2019-03-07,,,135.0,131.0,24.96,5.2,7.04,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2019-03-14,,,150.0,119.0,21.27,5.4,6.9,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2019-03-22,,,91.0,119.0,19.95,4.2,7.49,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2019-03-29,,,114.0,120.0,19.55,4.9,7.45,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2019-04-04,,,177.0,128.0,21.99,5.6,7.25,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2019-04-12,,,123.0,123.0,19.77,15.0,7.24,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2019-05-18,,,122.0,129.0,16.32,6.5,6.98,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2019-08-01,,,398.0,141.0,12.71,27.8,7.11,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2019-09-22,,,317.0,85.0,14.37,19.0,6.93,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2019-11-06,,,211.0,127.0,21.14,9.5,6.79,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2019-11-15,,,212.0,120.0,21.24,10.5,6.88,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2019-11-27,,,188.0,120.0,21.64,11.7,6.96,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2019-12-13,,,192.0,130.0,23.23,9.5,7.44,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2019-12-23,,,197.0,126.0,20.93,11.3,7.42,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2019-12-30,,,198.0,148.0,27.34,12.3,7.53,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-01-07,,,237.0,140.0,24.43,14.0,8.2,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-01-16,,,143.0,137.0,22.54,3.7,6.86,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-01-24,,,110.0,148.0,26.22,2.5,6.72,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-01-31,,,117.0,137.0,23.37,3.2,6.62,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-02-06,,,88.0,152.0,27.13,4.9,6.93,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-02-11,,,118.0,142.0,23.83,4.6,6.8,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-02-19,,,111.0,144.0,24.53,4.4,6.85,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-02-27,,,100.0,135.0,20.69,4.3,6.51,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-03-04,,,88.0,154.0,25.7,2.9,6.83,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-03-20,,,93.0,139.0,20.94,6.1,7.17,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-03-26,,,106.0,148.0,23.75,6.8,6.99,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-04-04,,,139.0,133.0,18.64,9.5,7.05,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-04-11,,,218.0,132.0,17.45,16.0,7.2,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-04-18,,,221.0,134.0,18.36,22.1,7.0,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-04-23,,,190.0,138.0,18.55,17.3,6.89,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-05-02,,,232.0,133.0,16.3,17.9,7.24,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-11-08,,,127.0,153.0,22.38,9.9,7.6,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-11-13,,,146.0,152.0,22.31,11.5,7.35,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-11-29,,,127.0,155.0,23.63,10.3,7.94,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-12-07,,,125.0,146.0,21.55,7.5,7.57,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-12-12,,,123.0,150.0,23.37,7.3,7.19,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-12-17,,,106.0,145.0,22.25,6.5,7.28,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-12-23,,,114.0,144.0,22.73,7.0,7.45,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2020-12-29,,,137.0,149.0,25.08,10.2,7.75,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2021-01-08,,,118.0,146.0,24.48,9.1,7.66,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2021-11-09,,,173.0,159.0,21.89,12.7,7.65,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2021-11-19,,,158.0,159.0,20.97,11.9,7.36,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2021-11-24,,,168.0,167.0,22.17,9.7,7.72,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2021-12-03,,,155.0,162.0,21.51,10.7,7.5,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2021-12-08,,,161.0,168.0,23.54,11.1,7.8,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2021-12-17,,,144.0,170.0,23.92,9.6,8.1,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2021-12-23,,,143.0,181.0,26.71,9.6,8.26,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2021-12-30,,,138.0,182.0,24.7,13.1,7.89,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2022-01-06,,,159.0,173.0,24.35,12.1,8.09,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2022-01-13,,,161.0,181.0,26.56,12.0,7.85,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2022-01-20,,,243.0,138.0,23.46,13.5,7.72,Laguna Arroyo del Sauce,-34.775918,-55.064822
URY00175,2022-01-28,,,347.0,104.0,24.49,6.3,7.5,Laguna Arroyo del Sauce,-34.775918,-55.064822
